activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
carbon-lake-GNR4672,vehicle101,"[39.042852,117.318781]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-KCRL375,vehicle101,"[49.681594,83.0180782]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,182,gal
carbon-lake-OMZ4950,vehicle103,"[39.5861006,-9.0301824]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,45,gal
carbon-lake-QPBX394,vehicle102,"[30.108216,104.677091]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,130,gal
carbon-lake-YWE7236,vehicle103,"[35.1307639,-118.5882119]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,139,gal
carbon-lake-NWRF886,vehicle102,"[49.1333104,13.740288]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,176,gal
carbon-lake-XLW9133,vehicle101,"[32.328224,35.292369]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,145,gal
carbon-lake-KDFF262,vehicle102,"[19.602311,-99.1732936]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,134,gal
carbon-lake-QYVN639,vehicle100,"[53.1936864,-6.590926]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,87,gal
carbon-lake-WAEQ393,vehicle101,"[58.3104915,112.8975082]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,22,gal
carbon-lake-OOHY558,vehicle100,"[-5.7966464,-35.2370177]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,36,gal
carbon-lake-TSLN830,vehicle102,"[17.9341079,97.9157099]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,31,gal
carbon-lake-NICS198,vehicle102,"[22.0391773,96.471658]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,100,gal
carbon-lake-LAZ8165,vehicle101,"[30.1787074,121.1174238]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,89,gal
carbon-lake-ZOZJ272,vehicle103,"[52.6958598,41.4284466]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,61,gal
carbon-lake-IXO7051,vehicle100,"[28.94074,113.447431]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,30,gal
carbon-lake-UWHP632,vehicle103,"[33.3363836,-111.9343636]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,77,gal
carbon-lake-YUAN331,vehicle100,"[32.7151005,72.9900306]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,4,gal
carbon-lake-BDDY776,vehicle100,"[3.541868,98.729681]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,41,gal
carbon-lake-BXPD922,vehicle102,"[25.7564471,-80.2056382]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-HEUP741,vehicle103,"[54.7381652,18.5728399]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,42,gal
carbon-lake-XNM3171,vehicle103,"[22.69569,112.225334]",2019-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,75,gal
carbon-lake-PFO6034,vehicle101,"[-7.305958,112.8135304]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,171,gal
carbon-lake-XTY3653,vehicle102,"[-31.324922,-64.2942977]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,114,gal
carbon-lake-FNNA264,vehicle103,"[27.820107,105.965695]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,52,gal
carbon-lake-RBBN850,vehicle102,"[27.465141,112.424933]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,49,gal
carbon-lake-JEDP069,vehicle101,"[53.4053396,22.8055555]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,14,gal
carbon-lake-TBTK391,vehicle101,"[-16.4660314,-71.5308508]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,113,gal
carbon-lake-KMPC647,vehicle103,"[23.12911,113.264385]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,177,gal
carbon-lake-IXHQ497,vehicle102,"[30.108216,104.677091]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,50,gal
carbon-lake-EUWH799,vehicle101,"[26.966667,89.3833329]",2019-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,188,gal
carbon-lake-AUBQ580,vehicle100,"[-9.5974717,124.4863567]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,87,gal
carbon-lake-DLO7586,vehicle103,"[14.6066438,104.705431]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,108,gal
carbon-lake-IYYD582,vehicle102,"[-10.2167,123.8222]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,125,gal
carbon-lake-ADP9265,vehicle100,"[40.3159517,-7.9013121]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,187,gal
carbon-lake-KEQU162,vehicle101,"[14.2811192,-88.2424674]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,144,gal
carbon-lake-JPRD558,vehicle103,"[-6.3323202,106.0316898]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,183,gal
carbon-lake-WIPV132,vehicle101,"[46.366234,127.010966]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,90,gal
carbon-lake-PTQQ685,vehicle102,"[8.1087597,-11.8478324]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,157,gal
carbon-lake-DUG8554,vehicle101,"[17.4561766,50.580869]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,85,gal
carbon-lake-FTLC713,vehicle103,"[59.3625458,17.9989049]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,63,gal
carbon-lake-ZAM4345,vehicle100,"[10.8825337,124.9871635]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,179,gal
carbon-lake-WWII011,vehicle102,"[45.2379183,38.9712949]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,121,gal
carbon-lake-IPUI732,vehicle101,"[-7.503663,110.271099]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,136,gal
carbon-lake-FQSG734,vehicle100,"[37.9611361,-122.5021248]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,195,gal
carbon-lake-NPL9561,vehicle100,"[45.8903748,-77.2672051]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,181,gal
carbon-lake-RUPQ298,vehicle102,"[32.7311729,-97.4508426]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,74,gal
carbon-lake-DOSF705,vehicle102,"[1.3118981,32.463708]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,69,gal
carbon-lake-PVBE764,vehicle103,"[-22.4101426,-47.5717516]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,141,gal
carbon-lake-WRI0266,vehicle100,"[33.9491123,-84.5507433]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,73,gal
carbon-lake-YTN3703,vehicle102,"[50.2837307,2.7425682]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,45,gal
carbon-lake-IQPI775,vehicle101,"[33.3457623,130.785523]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,96,gal
carbon-lake-ZARY483,vehicle101,"[-29.1556093,-51.1787796]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,157,gal
carbon-lake-WRN8677,vehicle100,"[14.609579,120.993122]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,100,gal
carbon-lake-GJC6396,vehicle103,"[55.9251242,39.4489055]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,125,gal
carbon-lake-NZTC811,vehicle102,"[-25.53599,-56.73246]",2019-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,110,gal
carbon-lake-XBJA271,vehicle100,"[58.4016114,13.8639082]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,106,gal
carbon-lake-KVTJ235,vehicle101,"[40.1919977,122.1700081]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,35,gal
carbon-lake-DBR0601,vehicle103,"[16.004175,120.7806412]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,57,gal
carbon-lake-ZIEK428,vehicle103,"[-11.806679,-77.1657716]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,3,gal
carbon-lake-CBVM679,vehicle103,"[53.9854,30.36]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,92,gal
carbon-lake-EHEX380,vehicle101,"[52.1861944,5.3099089]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,64,gal
carbon-lake-LIKJ695,vehicle103,"[39.0924952,117.1770394]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,41,gal
carbon-lake-NFB2051,vehicle101,"[38.5385334,-8.889642]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,60,gal
carbon-lake-DXUT779,vehicle101,"[-32.9057716,-60.6869017]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,34,gal
carbon-lake-YLNZ284,vehicle100,"[43.1905743,3.0057099]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-JSX2339,vehicle101,"[-3.012309,33.0873408]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-TTXB622,vehicle101,"[60.3573369,5.2731644]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,5,gal
carbon-lake-SROS745,vehicle101,"[-2.569886,140.50321]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,193,gal
carbon-lake-DAC5951,vehicle101,"[55.9522407,25.5895781]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,108,gal
carbon-lake-UPUT786,vehicle100,"[7.5617699,125.6532848]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,23,gal
carbon-lake-QJG7945,vehicle100,"[14.5699334,121.0204582]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,162,gal
carbon-lake-TFB7462,vehicle103,"[53.3326454,-1.4631269]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,124,gal
carbon-lake-XQTS917,vehicle100,"[36.025609,-78.9853813]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,155,gal
carbon-lake-ZRSK098,vehicle102,"[41.2600949,-8.2803826]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,195,gal
carbon-lake-WMEY880,vehicle100,"[15.0219707,-88.1510962]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,56,gal
carbon-lake-AWXA166,vehicle103,"[37.504829,115.720864]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,186,gal
carbon-lake-LOZP842,vehicle101,"[-22.3281412,27.8252814]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,26,gal
carbon-lake-BEKH218,vehicle103,"[49.3509463,16.134156]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,36,gal
carbon-lake-PADC228,vehicle102,"[-18.4902959,-64.1123359]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,34,gal
carbon-lake-SFFV182,vehicle103,"[47.31878,130.274684]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,200,gal
carbon-lake-ODOG828,vehicle100,"[8.4297819,-82.8317486]",2019-02,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,9,gal
carbon-lake-QXTL825,vehicle103,"[46.5240685,28.7769351]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,164,gal
carbon-lake-WOMT957,vehicle102,"[53.8653,30.5597]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,29,gal
carbon-lake-POUH315,vehicle102,"[-8.6060882,116.1114976]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,71,gal
carbon-lake-AJHT393,vehicle103,"[37.0654883,21.6379278]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,65,gal
carbon-lake-CEMC489,vehicle101,"[48.1973404,16.3587247]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,144,gal
carbon-lake-TEIR198,vehicle101,"[24.2864848,90.1869644]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,107,gal
carbon-lake-EGPB266,vehicle102,"[50.2220773,24.8459624]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,70,gal
carbon-lake-ZLSH921,vehicle103,"[-6.8245964,111.4544179]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,197,gal
carbon-lake-MYJE314,vehicle102,"[6.00528,120.94861]",2019-08,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,160,gal
carbon-lake-ZPZ2264,vehicle100,"[43.42993,83.26077]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,176,gal
carbon-lake-VUIT026,vehicle102,"[57.995662,114.2615751]",2019-12,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,196,gal
carbon-lake-CYAV694,vehicle101,"[16.080957,101.8037812]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,22,gal
carbon-lake-DUL9415,vehicle100,"[45.8697083,43.3478599]",2019-06,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,85,gal
carbon-lake-FWZ6082,vehicle100,"[38.2019852,-7.7430854]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,46,gal
carbon-lake-DBM5564,vehicle101,"[39.596147,112.670816]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,64,gal
carbon-lake-JBX5046,vehicle103,"[-7.4417327,111.1056539]",2019-04,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,52,gal
carbon-lake-ABTG308,vehicle101,"[38.0485803,138.394706]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,33,gal
carbon-lake-FNEQ581,vehicle103,"[50.8290137,15.6741931]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,131,gal
carbon-lake-FSI0875,vehicle101,"[39.1586587,-7.99645]",2019-11,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,148,gal
carbon-lake-PKPL611,vehicle103,"[49.2546841,15.924147]",2019-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,54,gal
carbon-lake-JII6706,vehicle103,"[4.5087894,101.0372376]",2019-05,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,158,gal
carbon-lake-GMB4689,vehicle102,"[31.453134,93.888763]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,54,gal
carbon-lake-CCUF214,vehicle102,"[14.4223149,-16.702825]",2019-10,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,156,gal
carbon-lake-SASB185,vehicle101,"[43.4988397,4.9789041]",2019-09,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,1,gal
carbon-lake-MQQV979,vehicle103,"[22.9567445,115.5856047]",2019-01,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,174,gal
carbon-lake-NYQS493,vehicle100,"[-7.348395,112.7494759]",2019-07,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,company_fleet_management_database,140,gal
